HOT_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Status,Warning,Type_strain,16S_rRNA,Clone_count,Clone_%,Clone_rank,Synonyms,NCBI_taxon_id,NCBI_pubmed_count,NCBI_nucleotide_count,NCBI_protein_count,Genome_ID,General_info,Cultivability,Phenotypic_characteristics,Prevalence,Disease,References
833,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,catarrhalis,Named,,,U10876,0,0,0,Moraxella Bovre|Branhamella catarrhalis|Mikrokkokus catarrhalis,480,2148,2407,35301,SEQF2129|SEQF2130|SEQF2131|SEQF2132|SEQF2133|SEQF2134|SEQF2135|SEQF1968|SEQF2136|SEQF2137|SEQF1102,N/A,,,,,
834,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,otitidis,Named,,,AY953147,4,0.01,365,,319939,7,273,804,SEQF2695,N/A,,,,,
835,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,mucifaciens,Named,,,Y11200,0,0,0,,57171,6,18,2,,N/A,,,,,
836,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,lacrimalis,Unnamed,,F0141,,22,0.06,188,Strain F0141,,0,315,2833,SEQF1795|SEQF1681|SEQF2505|SEQF2727,N/A,,,,,
837,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,sanguinegens,Named,,,L37789,0,0,0,Leptotrichia sanguinegens,40543,7,9,2,,N/A,,,,,
838,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,iners,Named,,,Y16329,4,0.01,365,Lactobacillus sp. EF group 47,147802,48,1106,26827,SEQF2097|SEQF2098|SEQF2099|SEQF2100|SEQF2101|SEQF2102|SEQF2089|SEQF2090|SEQF2091|SEQF2092|SEQF2093|SEQF2094|SEQF1770|SEQF2095|SEQF2096,N/A,,,,,
839,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,jensenii,Named,,,AF243159,0,0,0,,109790,89,599,15357,SEQF1104|SEQF1649|SEQF1771|SEQF1772|SEQF1773|SEQF1774|SEQF1775,N/A,,,,,
840,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,indolicus,Named,,,NR_042753,4,0.01,365,Schleiferella indolica|Micrococcus indolicus|Peptococcus indolicus|Peptostreptococcus indolicus,33030,5,517,4523,SEQF1974,N/A,,,,,
841,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,sp. oral taxon 841,Phylotype,,,DQ666094,0,0,0,,,0,0,0,,N/A,,,,,
842,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,ureolyticus,Named,0,,L04321,0,0,0,Bacteroides corrodens|Bacteroides ureolyticus,827,15,363,6611,SEQF2613|SEQF2614,Was previously called Bacteroides ureolyticus.,,,,,
843,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,micraerophilus,Named,,,AF473837,13,0.04,244,Dialister micraerophilus,309120,3,157,4926,SEQF1959,N/A,,,,,
844,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,amnii [NVP],Named,,,AY078425,0,0,0,Leptotrichia amnionii,,0,0,0,SEQF2778,"Not validly named, but name Leptotrichia amnionii is commonly used.&nbsp; Should be validly named as a member of the&nbsp;genus Sneathia (see tree).",,,,,
845,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,goodfellowii,Named,,,,,,,,157692,3,432,6360,SEQF1600|SEQF2629,N/A,,,,,
847,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp. oral taxon 847,Unnamed,,,FJ577250,,,,,591114,0,0,0,SEQF1609|SEQF2790,N/A,,,,,
848,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,sp. oral taxon 848,Unnamed,,,GQ131416,,,,,649743,0,30,5183,SEQF1660,N/A,,,,,
849,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,johnsonii,Named,,ATCC 49338|JCM 16129,AB545933|GU470900,,,,Previously provisional taxon C25,544581,2,1965,12553,SEQF1668|SEQF2449|SEQF2317,Was previously provisional taxon C25 in RefSeq Extended V1.1,,,,,
850,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,cardiffensis,Named,,CCUG 44997|DSM 15803,AJ421779|GU470888,,,,Previously provisional taxon A75,181487,3,82,3964,SEQF1667,Previously provisional taxon A75.,,,,,
851,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus,Named,,ATCC 33390,HM596277|JN227763,,,,,726,56,1577,21066,SEQF2072|SEQF2348|SEQF2073|SEQF2074|SEQF2075|SEQF2076|SEQF1850,N/A,,,,,
852,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,massiliensis,Named,,JCM 16130,AB545934,,,,Previously provisional taxon C93,461393,2,538,8156,SEQF2385|SEQF1903,Was previously provisional taxon&nbsp;C93 in RefSeq Extended V1.1,,,,,
853,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,urealyticum,Named,,ATCC 43042|DSM 7109,NR_027597,,,,Previously provisional taxon C28 |CDC coryneform group D-2,504474,102,89,11149,SEQF2440|SEQF1976,Was previously provisional taxon&nbsp;C28 in RefSeq Extended V1.1,,,,,
854,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Named,,ATCC 27511|DSM 6297,NR_043152,,,,Previously provisional taxon C02,329,186,602,68393,SEQF2172|SEQF1977|SEQF2514|SEQF2603,Was previously provisional taxon&nbsp;C02 in RefSeq Extended V1.1,,,,,
855,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermacoccaceae,Kytococcus,sedentarius,Named,,ATCC 14392|DSM 20547,AJ717359,,,,Previously provisional taxon A81| Micrococcus sedentarius,1276,13,43,7637,SEQF1978,Was previously provisional taxon&nbsp;A81 in RefSeq Extended V1.1,,,,,
856,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,keddieii,Named,,ATCC 51767|DSM 10542,NR_027595,,,,Previously provisional taxon D35,446469,5,19,11137,SEQF1979,Was previously provisional taxon&nbsp;D35 in RefSeq Extended V1.1,,,,,
857,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,capsulatus,Named,,ATCC 11166|DSM 1710,AB017798|D16428,,,,Previously provisional taxon A00,1061,1401,1181,41304,SEQF1980|SEQF2619|SEQF2620|SEQF2621|SEQF2622|SEQF2623|SEQF2624,Was previously provisional taxon&nbsp;A00 in RefSeq Extended V1.1,,,,,
858,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,testosteroni,Named,,ATCC 11996|DSM 50244,NR_029161,,,,Previously provisional taxon A85,285,326,1148,52247,SEQF2057|SEQF2058|SEQF2371|SEQF1981|SEQF2047,Was previously provisional taxon A85 in RefSeq Extended V1.1,,,,,
859,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Anaerococcus,lactolyticus,Named,,ATCC 51172|DSM 7456|JCM 8140,AB673373,,,,Previously provisional taxon A64,33032,6,816,4425,SEQF1982,Was previously provisional taxon&nbsp;A64 in RefSeq Extended V1.1,,,,,
860,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,gonidiaformans,Named,,ATCC 25563|DSM 19810,GQ179686|M58679,,,,Previously provisional taxon B92,849,12,265,6426,SEQF1983|SEQF2550,Was previously provisional taxon&nbsp;B92 in RefSeq Extended V1.1,,,,,
861,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,plantarum,Named,,ATCC 14917|DSM 20174,EU559598,,,,Previously provisional taxon D15,,2847,9547,106737,SEQF2441|SEQF1965|SEQF2104|SEQF2112|SEQF2113|SEQF1984|SEQF2498|SEQF2525|SEQF2542|SEQF2543,Was previously provisional taxon D15 in RefSeq Extended V1.1,,,,,
862,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,longum,Named,,ATCC 15707|DSM 20219,NR_043437,,,,Previously provisional taxon B54,391904,835,4656,101499,SEQF2054|SEQF2367|SEQF2368|SEQF2369|SEQF2370|SEQF1952|SEQF2040|SEQF2041|SEQF2042|SEQF2043|SEQF2044|SEQF2045|SEQF2046|SEQF2248|SEQF2249,"Was previously provisional taxon&nbsp;B54 in RefSeq Extended V1.1.&nbsp; Original reference seq for B54, AM990172, was chimeric.Reference sequence NR_043437&nbsp;&nbsp;is for Bifidobacterium longum subsp. infantis",,,,,
863,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 863,Unnamed,,,AM420168,,,,Previously provisional taxon B29,159273,0,399,5523,SEQF2319,Was previously provisional taxon&nbsp;B29 in RefSeq Extended V1.1,,,,,
864,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 864,Unnamed,,,GU561335,,,,Previously provisional taxon E54,742458,0,0,0,SEQF2318,"Was previously provisional taxon E54 in RefSeq Extended V1.1.&nbsp; Original RefSeq for E54, GU431264,&nbsp;was o&shy;nly 500 bases.",,,,,
865,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Kluyvera,ascorbata,Named,,ATCC 33433|DSM 4611,AF176566|NR_028677,,,,Previously provisional taxon B86,1006000,46,344,4716,SEQF2315|SEQF2711,Was previously provisional taxon&nbsp;B86 in RefSeq Extended V1.1,,,,,
866,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii,Named,,DSM 15540|CCUG 27294,NR_042167,,,,Previously provisional taxon A50,55565,9,208,7344,SEQF2031|SEQF2450,"Was previously provisional taxon A50 in RefSeq Extended V1.1.&nbsp; Original RefSeq for A50, AF385517, is chimeric.",,,,,
869,Bacteria,Saccharibacteria (TM7),TM7 [C-1],TM7 [O-1],TM7 [F-1],TM7 [G-1],sp. oral taxon 869,Phylotype,,,KM018321,,,,,,,,,,,,,,,
870,Bacteria,Saccharibacteria (TM7),TM7 [C-1],TM7 [O-1],TM7 [F-1],TM7 [G-6],sp. oral taxon 870,Phylotype,,,KM018322,,,,,,,,,,,,,,,
871,Bacteria,Gracilibacteria (GN02),GN02 [C-1],GN02 [O-1],GN02 [F-1],GN02 [G-1],sp. oral taxon 871,Phylotype,,,,,,,,,0,0,0,,N/A,,,,,
872,Bacteria,Gracilibacteria (GN02),GN02 [C-1],GN02 [O-1],GN02 [F-1],GN02 [G-1],sp. oral taxon 872,Phylotype,,,,,,,,,0,0,0,,N/A,,,,,
873,Bacteria,Gracilibacteria (GN02),GN02 [C-2],GN02 [O-2],GN02 [F-2],GN02 [G-2],sp. oral taxon 873,Phylotype,,,,,,,,,0,0,0,,N/A,,,,,
874,Bacteria,SR1,SR1 [C-1],SR1 [O-1],SR1 [F-1],SR1 [G-1],sp. oral taxon 874,Phylotype,,,,,,,,,0,0,0,SEQF2626,N/A,,,,,
875,Bacteria,SR1,SR1 [C-1],SR1 [O-1],SR1 [F-1],SR1 [G-1],sp. oral taxon 875,Phylotype,,,,,,,,,0,0,0,,N/A,,,,,
876,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales [F-3],Clostridiales [F-3][G-1],sp. oral taxon 876,Unnamed,,,,,,,F0540,,0,0,0,SEQF2456,N/A,,,,,
877,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,sp. oral taxon 877,Unnamed,,,,,,,,,0,878,5029,SEQF2313,N/A,,,,,
878,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 878,Unnamed,,,,,,,,,0,0,0,SEQF2314,N/A,,,,,
879,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp. oral taxon 879,Unnamed,,,,,,,,,0,340,4876,SEQF2353|SEQF2769,N/A,,,,,
880,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,durans,Named,,ATCC 19432,AJ420801,,,,Streptococcus durans,53345,199,1137,15729,SEQF2484|SEQF2417|SEQF2534,N/A,,,,,
881,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,buchneri,Named,,ATCC 4005,AB205055,,,,,511437,155,535,18875,SEQF2427|SEQF2428|SEQF2418,N/A,,,,,
882,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,panis,Named,,CCUG 37482,X94230,,,,,,27,56,40,,N/A,,,,,
883,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,pentosus,Named,,ATCC 8041,D79211,,,,,1589,231,443,10605,SEQF2419,N/A,,,,,
884,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rapi,Named,,YIT 11204|DSM 19907,NR_041659,,,,,,5,15,4,,N/A,,,,,
885,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,scopos,Named,,CCUG 57945|DSM 22613|JCM 17725|W2052,AB683253,,,,Prevotetella genomosp. T2 strain W1435,,1,232,1974,SEQF2651|SEQF2686,N/A,,,,,
886,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oligofermentans,Named,,DSM 19165|CCUG 48365|LMG 21535,AY099095,,,,,,20,37,6098,SEQF2520,N/A,,,,,
887,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,denticariosi,Named,,JCM 15641|DSM 19009|CCUG 54362|RBV 106,EF185167,,,,,,4,13,5,,N/A,,,,,
888,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,dentalis,Named,,CCUG 48064|DSM 19115|R-18165,AJ697609,,,,,,2,204,2168,SEQF2573,N/A,,,,,
889,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,breve,Named,,ATCC 15700|CCUG 30511|DSM 20213,AB006658,,,,,,404,1020,41494,SEQF2414|SEQF2415|SEQF2425|SEQF2426|SEQF2413|SEQF2535|SEQF2576,N/A,,,,,
890,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,subtile,Named,,ATCC 27537|CCUG 34980|DSM 20096|JCM 5822,D89378|D89329,,,,,,2,114,4394,SEQF2577|SEQF2708,N/A,,,,,
891,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,scardovii,Named,,ATCC BAA-773|CCUG 13008|DSM 13734|JCM 12489,AB437363,,,,,158787,6,58,2492,SEQF2707,N/A,,,,,
892,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,sp. oral taxon 892,Unnamed,,,,,,,,,,,,SEQF2454,N/A,,,,,
893,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,oris,Named,,JCM 16131|ATCC 27044,AB545935|GQ421308,,,,Actinomyces naeslundii genospecies 2,544580,28,2317,2900,SEQF2431,"Actinomyces oris HOT-893 is part of a cluster of taxa that includes Actinomyces sp. HOT-169, 170, 171, and 175.&nbsp; Whether these taxa should be lumped into a single large fuzzy species or kept&nbsp;separate as distinct&nbsp;genotypes will require further investigation.",,,,,
894,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,sp. oral taxon 894,Unnamed,,,JQ406530,,,,Comamonadaceae bacterium K1|Comamonadaceae bacterium clone BL117,,,,,SEQF2659|SEQF2749,N/A,,,,,
895,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,animalis,Named,,,D86185|AB050136,,,,Bifidobacterium lactis,302911,341,808,51660,SEQF2463|SEQF2475|SEQF2464|SEQF2465|SEQF2466|SEQF2467|SEQF2468|SEQF2469|SEQF2470|SEQF2471|SEQF2472|SEQF2474,N/A,,,,,
896,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,sp. oral taxon 896,Phylotype,,,JQ406543,,,,Actinomyces sp. clone FL377|Actinomyces genomospecies K1,,,,,,N/A,,,,,
897,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,sp. oral taxon 897,Phylotype,,,KC203057,,,,Actinomyces sp. clone HS14_2W_C6,,,,,,N/A,,,,,
898,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,sp. oral taxon 898,Phylotype,,,KC203060,,,,Aggregatibacter sp. HS19_2W_I12,,,,,,N/A,,,,,
899,Bacteria,Bacteroidetes,Bacteroidetes [C-1],Bacteroidetes [O-1],Bacteroidetes [F-1],Bacteroidetes [G-3],sp. oral taxon 899,Phylotype,,,JQ406536,,,,Bacteroidales bacterium K1|Bacteroidales bacterium clone BL234,,,,,,N/A,,,,,
900,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,sp. oral taxon 900,Phylotype,,,KC203058,,,,Bergeyella sp. clone HS1_1W_C3,,,,,,N/A,,,,,
901,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 901,Phylotype,,,JQ406535,,,,Capnocytophaga genomospecies K1|Capnocytophaga sp. clone BL218,,,,,,N/A,,,,,
902,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 902,Phylotype,,,JQ406542,,,,Capnocytophaga genomospecies K2|Capnocytophaga sp. clone FL163,,,,,,N/A,,,,,
903,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp. oral taxon 903,Phylotype,,,KC203061,,,,Capnocytophaga sp. HS5_2W_I24,,,,,,N/A,,,,,
904,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae [G-1],sp. oral taxon 904,Phylotype,,,JQ406531,,,,Erysipelotrichaceae bacterium clone BL163|Erysipelotrichaceae bacterium K1,,,,,,N/A,,,,,
905,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae [G-1],sp. oral taxon 905,Phylotype,,,JQ406538,,,,Erysipelotrichaceae bacterium clone DL151|Erysipelotrichaceae bacterium K2,,,,,,N/A,,,,,
906,Bacteria,Firmicutes,Mollicutes,Mollicutes [O-2],Mollicutes [F-2],Mollicutes [G-2],sp. oral taxon 906,Phylotype,,,KC203059,,,,Firmicutes bacterium clone CP6_C1|Erysipelotrichaceae CP6_C1,,,,,,N/A,,,,,
907,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,sp. oral taxon 907,Phylotype,,,JQ406533,,,,Bergeyella bacterium K1|Flavobacteriaceae bacterium clone BL190,,,,,,N/A,,,,,
908,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sp. oral taxon 908,Phylotype,,,JQ406529,,,,Haemophilus sp. clone AL159|Haemophilus genomospecies K1,,,,,,N/A,,,,,
909,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp. oral taxon 909,Phylotype,,,KC203062,,,,Leptotrichia sp. clone CP4_C6,,,,,,N/A,,,,,
910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae [XIV],Stomatobaculum,sp. oral taxon 910,Phylotype,,,JQ406544,,,,Moryella sp. clone CL133|Moryella genomospecies K1,,,,,,N/A,,,,,
911,Bacteria,Bacteroidetes,Bacteroidetes [C-1],Bacteroidetes [O-1],Bacteroidetes [F-1],Bacteroidetes [G-7],sp. oral taxon 911,Phylotype,,,JQ406540,,,,Porphyromonadaceae bacterium clone DL325|Porphyromonodaceae bacterium K1,,,,,,N/A,,,,,
912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp. oral taxon 912,Phylotype,,,KC203063|JQ406532,,,,Prevotella sp. clone BL176|Prevotella genomospecies K1|Alloprevotella sp. clone clone HS3_1W_C6,,,,,,N/A,,,,,
913,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp. oral taxon 913,Phylotype,,,JQ406534,,,,Prevotella sp. clone BL216|Prevotella genomospecies K2,,,,,,N/A,,,,,
914,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp. oral taxon 914,Phylotype,,,JQ406539,,,,Prevotella sp. clone DL303|Prevotella genomospecies K3,,,,,,N/A,,,,,
915,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,sp. oral taxon 915,Phylotype,,,KC203064,,,,Propionibacteriaceae bacterium clone HS10_B_C3,,,,,,N/A,,,,,
916,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella,sp. oral taxon 916,Phylotype,,,KC203065,,,,Tannerella sp. clone CP6_C2,,,,,,N/A,,,,,
917,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,sp. oral taxon 917,Phylotype,,,JQ406541,,,,Veillonella sp. clone EL130|Veillonella genomospecies K1,,,,,,N/A,,,,,
918,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonellaceae [G-1],sp. oral taxon 918,Phylotype,,,JQ406537,,,,Veillonellaceae bacterium clone DL111,,,,,,N/A,,,,,
919,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,sp. oral taxon 919,Unnamed,,,,,,,,,,,,,,,,,,
920,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,sp. oral taxon 920,Unnamed,,,,,,,,,,,,SEQF2653,,,,,,
921,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,glucanolyticus,Named,,W10507,,,,,,,,,,SEQF2661,,,,,,
922,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae [XI],Peptostreptococcaceae [XI][G-7],sp. oral taxon 922,Phylotype,,,JF212838,,,,,,,,,,,,,,,
924,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae [XIV],Lachnospiraceae [G-9],sp. oral taxon 924,Phylotype,,,AY959209,,,,,,,,,,,,,,,
927,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,sp. oral taxon 927,Phylotype,,,GQ039278,,,,,,,,,,,,,,,
928,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,sp. oral taxon 928,Unnamed,,,,,,,,,,,,SEQF2783,,,,,,
929,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilaceae [G-3],sp. oral taxon 929,Unnamed,,,,,,,,,,,,,,,,,,
930,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,sp. oral taxon 930,Phylotype,,,JQ468499,,,,,,,,,,,,,,,
931,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,sp. oral taxon 931,Phylotype,,,JQ447552,,,,,,,,,,,,,,,
932,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,sp. oral taxon 932,Phylotype,,,HQ804648,,,,,,,,,,,,,,,
933,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,sp. oral taxon 933,Phylotype,,,GQ023217,,,,,,,,,,,,,,,
934,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae [XIV],Oribacterium,parvum,Named,,ACB1,NR_125570,,,,,,,,,SEQF2777,,,,,,
935,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila,sanguinis,Named,,,KF098649,,,,,,,,,,,,,,,
936,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,sp. oral taxon 936,Phylotype,,,HM324994,,,,,,,,,,,,,,,
937,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,sp. oral taxon 937,Phylotype,,,KF105618,,,,,,,,,,,,,,,
938,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,reuteri genosp. 2,Named,,K16,KC700337,,,,,,,,,,,,,,,
939,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,sp. oral taxon 939,Phylotype,,,HM312362,,,,,,,,,,,,,,,
942,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp. oral taxon 942,Phylotype,,,FJ976378,,,,,,,,,,,,,,,
943,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,aurantiaca,Named,,OMA31,NR_112878,,,,,,,,,,,,,,,
944,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sputorum,Named,,CCUG 13788,JF506642,,,,,,,,,SEQF2776,,,,,,
945,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parahaemolyticus,Named,,ATCC 10014,AJ295746,,,,,,,,,SEQF2774,,,,,,
946,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,pittmaniae,Named,,CCUG 48703,,,,,,,,,,SEQF2775,,,,,,
948,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,lactarius,Named,,CCUG 66490,NR_117425,,,,,,,,,,,,,,,
949,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,sp. oral taxon 949,Phylotype,,,JF506655,,,,,,,,,,,,,,,
950,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae [XI],Peptostreptococcaceae [XI][G-3],sp. oral taxon 950,Phylotype,,,AM419965,,,,,,,,,,,,,,,
